queue_id	queue_rank	source_round	source_version	policy_version	bucket	screen_id	external_screen_id	source_id	source_type	source_family_id	author	screen_name	experimental_setup	condition_name	cell_line	scope_unknown_count	metadata_completeness_count	full_gene_score_set_available	reason_codes
orcs:2.0.18:curation-queue:v2:2215	266	4	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2215	2215	36731340	pubmed	orcs:source-family:pubmed:36731340	Kwanten B (2023)	4-PMID36731340	Drug Exposure	selinexor	KMS-28BM	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2295	267	4	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2295	2295	36991492	pubmed	orcs:source-family:pubmed:36991492	Tuano NK (2023)	46-PMID36991492	Drug Exposure	Olaparib	HMEC	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2417	268	4	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2417	2417	37036970	pubmed	orcs:source-family:pubmed:37036970	Wright S (2023)	4-PMID37036970	Drug Exposure	ABBV-744	OCI-AML-2	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2327	269	4	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2327	2327	38291084	pubmed	orcs:source-family:pubmed:38291084	Lin K (2024)	4-PMID38291084	Drug Exposure	Bortezomib	hTERT-RPE1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1739	270	4	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1739	1739	https://www.biorxiv.org/content/10.1101/2020.08.27.270819v1.full	prepub	orcs:source-family:prepub:https://www.biorxiv.org/content/10.1101/2020.08.27.270819v1.full	Akinci E (2022)	5-CUSTOM00000017	Drug Exposure	Remdesivir	HT-29	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2205	271	4	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2205	2205	31723608	pubmed	orcs:source-family:pubmed:31723608	Heo JM (2019)	4-PMID31723608	Drug Exposure	antimycin A/oligomycin A	HeLa	0	7	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:595	272	4	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:595	595	26780180	pubmed	orcs:source-family:pubmed:26780180	Doench JG (2016)	4-PMID26780180	Drug Exposure	Vemurafenib	A-375	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1369	273	4	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1369	1369	31730859	pubmed	orcs:source-family:pubmed:31730859	To TL (2019)	4-PMID31730859	Drug Exposure	Ethidium bromide	K-562	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1347	274	4	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1347	1347	32075772	pubmed	orcs:source-family:pubmed:32075772	Cai MY (2020)	4-PMID32075772	Drug Exposure	M3541 (ATM inhibitor)	NCI-H460	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2453	275	4	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2453	2453	33657372	pubmed	orcs:source-family:pubmed:33657372	Branigan TB (2021)	4-PMID33657372	Drug Exposure	Prexasertib	NCI-H460	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1731	276	4	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1731	1731	34805786	pubmed	orcs:source-family:pubmed:34805786	Estoppey D (2021)	4-PMID34805786	Drug Exposure	JQ1	HCT 116	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2095	277	4	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2095	2095	36584827	pubmed	orcs:source-family:pubmed:36584827	Tian M (2023)	4-PMID36584827	Drug Exposure	Dichloroacetic acid (DCA)	A-549	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2108	278	4	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2108	2108	36650183	pubmed	orcs:source-family:pubmed:36650183	Tsujino T (2023)	4-PMID36650183	Drug Exposure	Olaparib	DU145	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1352	279	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1352	1352	29973717	pubmed	orcs:source-family:pubmed:29973717	Zimmermann M (2018)	5-PMID29973717	Drug Exposure	Mutation: RNASEH2A (ETG0535) KO|Talazoparib	HeLa	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1066	280	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1066	1066	30995489	pubmed	orcs:source-family:pubmed:30995489	MacLeod G (2019)	17-PMID30995489	Drug Exposure	Temozolomide	G510NS-Cas9	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1060	281	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1060	1060	31300418	pubmed	orcs:source-family:pubmed:31300418	Patil A (2019)	5-PMID31300418	Drug Exposure	Pomalidomide	BC-3	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2379	282	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2379	2379	32028983	pubmed	orcs:source-family:pubmed:32028983	Lau MT (2020)	6-PMID32028983	Drug Exposure	Gemcitabine	HAP-1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1318	283	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1318	1318	32649862	pubmed	orcs:source-family:pubmed:32649862	Olivieri M (2020)	6-PMID32649862	Drug Exposure	Doxorubicin	hTERT-RPE1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1475	284	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1475	1475	33539788	pubmed	orcs:source-family:pubmed:33539788	Hundley FV (2021)	5-PMID33539788	Drug Exposure	Methyl methanesulfonate (MMS)	HAP-1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1971	285	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1971	1971	34004147	pubmed	orcs:source-family:pubmed:34004147	Vervoort SJ (2021)	5-PMID34004147	Drug Exposure	Dinaciclib	THP-1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1651	286	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1651	1651	34049503	pubmed	orcs:source-family:pubmed:34049503	Ramaker RC (2021)	13-PMID34049503	Drug Exposure	Gemcitabine	BxPC-3	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2313	287	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2313	2313	34320214	pubmed	orcs:source-family:pubmed:34320214	Wang C (2021)	5-PMID34320214	Drug Exposure	NU 7441 (KU-57788)	HEK293-A	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1747	288	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1747	1747	34667112	pubmed	orcs:source-family:pubmed:34667112	Thummuri D (2022)	5-PMID34667112	Drug Exposure	5-fluorouracil	AsPC-1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2217	289	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2217	2217	36731340	pubmed	orcs:source-family:pubmed:36731340	Kwanten B (2023)	5-PMID36731340	Drug Exposure	selinexor	KMS-28BM	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2296	290	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2296	2296	36991492	pubmed	orcs:source-family:pubmed:36991492	Tuano NK (2023)	47-PMID36991492	Drug Exposure	Olaparib	HMEC	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2418	291	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2418	2418	37036970	pubmed	orcs:source-family:pubmed:37036970	Wright S (2023)	5-PMID37036970	Drug Exposure	ABBV-744	OCI-AML-2	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2328	292	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2328	2328	38291084	pubmed	orcs:source-family:pubmed:38291084	Lin K (2024)	5-PMID38291084	Drug Exposure	Colchicine	hTERT-RPE1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2352	293	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2352	2352	31462500	pubmed	orcs:source-family:pubmed:31462500	Stover EH (2019)	3-PMID31462500	Drug Exposure	Cisplatin and paclitaxel (taxol)	Kuramochi	0	7	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2206	294	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2206	2206	31723608	pubmed	orcs:source-family:pubmed:31723608	Heo JM (2019)	5-PMID31723608	Drug Exposure	antimycin A/oligomycin A	HeLa	0	7	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1735	295	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1735	1735	https://www.biorxiv.org/content/10.1101/2020.08.27.270819v1.full	prepub	orcs:source-family:prepub:https://www.biorxiv.org/content/10.1101/2020.08.27.270819v1.full	Akinci E (2022)	1-CUSTOM00000017	Drug Exposure	Dimethyl sulfoxide (DMSO)	HT-29	0	7	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:596	296	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:596	596	26780180	pubmed	orcs:source-family:pubmed:26780180	Doench JG (2016)	5-PMID26780180	Drug Exposure	Vemurafenib	A-375	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1370	297	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1370	1370	31730859	pubmed	orcs:source-family:pubmed:31730859	To TL (2019)	5-PMID31730859	Drug Exposure	Metformin	K-562	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2096	298	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2096	2096	36584827	pubmed	orcs:source-family:pubmed:36584827	Tian M (2023)	5-PMID36584827	Drug Exposure	Hydrogen Peroxide (H2O2)	A-549	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2109	299	5	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2109	2109	36650183	pubmed	orcs:source-family:pubmed:36650183	Tsujino T (2023)	5-PMID36650183	Drug Exposure	Olaparib	LNCAP-C4-2B	0	7	False	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1067	300	6	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1067	1067	30995489	pubmed	orcs:source-family:pubmed:30995489	MacLeod G (2019)	18-PMID30995489	Drug Exposure	Temozolomide	G583NS-Cas9	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1061	301	6	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1061	1061	31300418	pubmed	orcs:source-family:pubmed:31300418	Patil A (2019)	6-PMID31300418	Drug Exposure	Pomalidomide	BC-3	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2380	302	6	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2380	2380	32028983	pubmed	orcs:source-family:pubmed:32028983	Lau MT (2020)	7-PMID32028983	Drug Exposure	6-Mercaptopurine	HAP-1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1319	303	6	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1319	1319	32649862	pubmed	orcs:source-family:pubmed:32649862	Olivieri M (2020)	7-PMID32649862	Drug Exposure	Hydrogen Peroxide (H2O2)	hTERT-RPE1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1476	304	6	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1476	1476	33539788	pubmed	orcs:source-family:pubmed:33539788	Hundley FV (2021)	6-PMID33539788	Drug Exposure	Camptothecin	HAP-1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1972	305	6	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1972	1972	34004147	pubmed	orcs:source-family:pubmed:34004147	Vervoort SJ (2021)	6-PMID34004147	Drug Exposure	Dinaciclib	THP-1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1652	306	6	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1652	1652	34049503	pubmed	orcs:source-family:pubmed:34049503	Ramaker RC (2021)	14-PMID34049503	Drug Exposure	Oxaliplatin	BxPC-3	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:2314	307	6	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:2314	2314	34320214	pubmed	orcs:source-family:pubmed:34320214	Wang C (2021)	6-PMID34320214	Drug Exposure	Rapamycin	HEK293-A	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
orcs:2.0.18:curation-queue:v2:1748	308	6	2.0.18	2	confirmed_scope	orcs:2.0.18:screen:1748	1748	34667112	pubmed	orcs:source-family:pubmed:34667112	Thummuri D (2022)	6-PMID34667112	Drug Exposure	5-fluorouracil	AsPC-1	0	8	True	curation.comparator_and_sample_map|data.count_level_signal|labels.adjudicated_validation_event|metadata.gene_level_mapping|provenance.raw_data_family|provenance.source_family|rights.source_and_raw_data
